split,task,assumption,method,groups,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,assumption_coverage,counterfactual_test_validity,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle,robust_utility
low_signal_common_sense_stress,stackable_object_placement,mass_or_inertia,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19695409954617565,0.0033783799665544137,0.4625,0.18445333333333333,0.44999999999999996,0.45,0.06666666666666667,0.0031009949999999996,0.0,0.2710232929879103,-0.32297750525437807
low_signal_common_sense_stress,stackable_object_placement,mass_or_inertia,uncertainty_threshold_probe,10,0.43333333333333335,0.23166666666666666,0.10833333333333334,0.2634188804075469,0.08375736904774914,0.475,0.32454666666666665,0.45,0.3333333333333333,0.11666666666666665,0.026965916999999996,0.0,0.2617354087290022,-0.2465623970213918
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,active_perception_planner,10,0.7333333333333334,0.24666666666666667,0.13333333333333333,0.23439355737760917,0.06157757481226714,0.35,0.29983333333333334,0.5499999999999999,0.2833333333333333,0.11666666666666667,0.021033333,0.0,0.1920074168507408,-0.038301482469546524
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,conformal_risk_filter,10,0.26666666666666666,0.36,0.11666666666666667,0.13892476122642977,0.043224640214953494,0.5,0.2663866666666667,0.6666666666666666,0.15,0.016666666666666666,0.014108499000000002,0.0,0.1462657500913097,0.3682879852354417
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07204862797666307,0.0,0.525,0.09999999999999999,0.3333333333333333,0.35,0.09999999999999999,0.00021600000000000002,0.0,0.30079159520302134,-0.35430033488497187
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,executable_common_sense_tests_v4,10,0.6,0.18333333333333335,0.36666666666666664,0.19670120533931612,0.08697582727856096,0.375,0.3898666666666667,0.7166666666666667,0.31666666666666665,0.08333333333333333,0.018625275,0.0,0.203325037393136,0.0985046814060008
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,failure_retrieval_policy,10,0.5,0.06999999999999999,0.025,0.23544056354178236,0.020230600167396622,0.4625,0.2513666666666667,0.43333333333333335,0.36666666666666664,0.09999999999999999,0.0068478704999999996,0.0,0.2565985657052639,-0.25940719416952424
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,human_oracle_query_policy,10,0.7666666666666667,0.5916666666666667,0.3933333333333333,0.18886324765793588,0.015988432183682053,0.3,0.23837999999999995,0.6166666666666667,0.21666666666666665,0.06666666666666667,0.04714717450000001,0.43333333333333335,0.15656564357691183,0.1706450868590789
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,llm_common_sense_replanner,10,0.39999999999999997,0.0,0.0,0.22140636754899543,0.0010666034084227559,0.45,0.2001666666666667,0.43333333333333335,0.5166666666666666,0.11666666666666667,0.0008255069999999998,0.0,0.3146955056454334,-0.4678505966639634
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,model_to_model_deliberation,10,0.3333333333333333,0.0,0.0,0.22733407581262563,0.004984856655498211,0.5125,0.2561466666666667,0.5666666666666667,0.31666666666666665,0.09999999999999999,0.0025513740000000003,0.0,0.24281875785974225,-0.053111017111506384
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,no_test_calibrated_affordance,10,0.48333333333333334,0.0,0.0,0.19256832845320423,0.0,0.4375,0.18920000000000003,0.43333333333333335,0.35,0.06666666666666667,0.0027000000000000006,0.0,0.2401925521831278,-0.20060739203001957
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,oracle_physical_assumption,10,0.9666666666666667,0.8516666666666667,0.6166666666666667,0.09785446609523987,0.08040279753341577,0.2,0.47064,0.7833333333333333,0.18333333333333332,0.03333333333333333,0.024391687000000002,0.13333333333333333,0.08749718082274707,0.42894840768719866
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,policy_repair_from_failed_rollouts,10,0.6,0.14333333333333334,0.0,0.18140676510868053,0.022102931001402485,0.375,0.30153333333333343,0.5333333333333333,0.41666666666666663,0.08333333333333333,0.008116065,0.0,0.21029266438241123,-0.16948642261457844
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.41333333333333333,0.5,0.17605350253508592,0.0919281812614412,0.3875,0.40520666666666666,0.5833333333333334,0.35,0.049999999999999996,0.0189129105,0.0,0.18427983491591565,-0.015245901016234081
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19669468459555936,0.00337655368745619,0.425,0.18445333333333333,0.44999999999999996,0.43333333333333335,0.06666666666666667,0.0031009949999999996,0.0,0.26782060201299274,-0.30108443159330506
low_signal_common_sense_stress,stackable_object_placement,material_fragility_or_thermal,uncertainty_threshold_probe,10,0.45,0.215,0.15833333333333333,0.2809755587468586,0.08136133348640653,0.4625,0.3123933333333333,0.43333333333333335,0.3333333333333333,0.13333333333333333,0.026204566499999995,0.0,0.26798441774530724,-0.27434546729987463
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,active_perception_planner,10,0.7333333333333334,0.2683333333333333,0.13333333333333333,0.2371500878538441,0.05487961067973581,0.3875,0.2922,0.5833333333333334,0.21666666666666665,0.11666666666666667,0.01988703,0.0,0.174095906622051,0.08640097488285858
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,conformal_risk_filter,10,0.26666666666666666,0.36,0.20833333333333334,0.1362871849159213,0.042511568104355024,0.4875,0.2663866666666667,0.6833333333333333,0.15,0.016666666666666666,0.014108499000000002,0.0,0.1436763881904949,0.3840480958948533
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08771835958914487,0.0,0.6,0.09999999999999999,0.35,0.35,0.09999999999999999,0.00021600000000000002,0.0,0.2942422355329836,-0.3334157281672813
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,executable_common_sense_tests_v4,10,0.6,0.19166666666666668,0.35,0.19876765317829367,0.08524170588162716,0.3875,0.3898666666666667,0.7333333333333333,0.3,0.08333333333333333,0.018625275,0.0,0.19417700949572833,0.1410586737095714
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,failure_retrieval_policy,10,0.5,0.03666666666666667,0.025,0.2364348417243992,0.01631916201224428,0.4375,0.23936666666666667,0.43333333333333335,0.36666666666666664,0.09999999999999999,0.0058384395,0.0,0.25385937407375947,-0.2573852508021897
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,human_oracle_query_policy,10,0.7666666666666667,0.6183333333333333,0.37666666666666665,0.19025117302400063,0.01583589831498454,0.35,0.23837999999999995,0.6166666666666667,0.16666666666666666,0.03333333333333333,0.04560353450000001,0.41666666666666663,0.1395170353141141,0.26583252376788624
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,llm_common_sense_replanner,10,0.39999999999999997,0.0,0.0,0.22261811949053895,0.0010588342946248356,0.4875,0.2001666666666667,0.45,0.4666666666666667,0.11666666666666667,0.0008255069999999998,0.0,0.29914614597539574,-0.3816723927451581
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,model_to_model_deliberation,10,0.3333333333333333,0.0,0.0,0.2260048159230037,0.004908719168281539,0.525,0.2561466666666667,0.5833333333333334,0.2833333333333333,0.09999999999999999,0.0025513740000000003,0.0,0.23026939818970452,0.011157264312159068
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,no_test_calibrated_affordance,10,0.4666666666666667,0.0,0.0,0.19525902664233857,0.0,0.4625,0.18920000000000003,0.45,0.3333333333333333,0.06666666666666667,0.0027000000000000006,0.0,0.23064319251309007,-0.15783251747026336
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,oracle_physical_assumption,10,0.9666666666666667,0.8216666666666667,0.675,0.09785446609523987,0.0719221094250099,0.3,0.4624,0.7666666666666666,0.18333333333333332,0.03333333333333333,0.023827090000000002,0.13333333333333333,0.09247657427661861,0.40115546809189934
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,policy_repair_from_failed_rollouts,10,0.6,0.12833333333333333,0.05,0.18323446623508835,0.021687901006559044,0.3875,0.30153333333333343,0.5333333333333333,0.39999999999999997,0.08333333333333333,0.008116065,0.0,0.20600254443543595,-0.1496971445420934
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.4033333333333333,0.55,0.17637298740185045,0.09003916901376206,0.4,0.40520666666666666,0.5833333333333334,0.3333333333333333,0.049999999999999996,0.0189129105,0.0,0.18008666920284938,0.004466440948159669
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19795358201552798,0.001683923172693023,0.525,0.18269333333333335,0.44999999999999996,0.39999999999999997,0.06666666666666667,0.0026304975,0.0,0.25648657490328836,-0.25395752770255964
low_signal_common_sense_stress,stackable_object_placement,rigidity_or_deformation,uncertainty_threshold_probe,10,0.43333333333333335,0.25666666666666665,0.10833333333333334,0.26501944427539487,0.08214293663548716,0.4625,0.32454666666666665,0.45,0.2833333333333333,0.11666666666666665,0.026965916999999996,0.0,0.24759097384283563,-0.1780554235183692
low_signal_common_sense_stress,stackable_object_placement,support_stability,active_perception_planner,10,0.7333333333333334,0.23,0.25,0.22581249592405253,0.062923324652262,0.3,0.29983333333333334,0.5333333333333333,0.35,0.11666666666666667,0.021033333,0.0,0.21135786775847254,-0.1467002589763087
low_signal_common_sense_stress,stackable_object_placement,support_stability,conformal_risk_filter,10,0.26666666666666666,0.315,0.21666666666666667,0.14660108668500424,0.04970562016372315,0.5125,0.26793333333333336,0.65,0.19999999999999998,0.016666666666666666,0.01546011,0.0,0.16710327456744667,0.2752868466385556
low_signal_common_sense_stress,stackable_object_placement,support_stability,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07150215869829826,0.0,0.5625,0.09999999999999999,0.3,0.3833333333333333,0.09999999999999999,0.00021600000000000002,0.0,0.3177633436795434,-0.4382133543990337
low_signal_common_sense_stress,stackable_object_placement,support_stability,executable_common_sense_tests_v4,10,0.6166666666666667,0.23666666666666666,0.2,0.1925717395776622,0.09295615316750248,0.375,0.3987,0.7166666666666667,0.31666666666666665,0.08333333333333333,0.0191813175,0.0,0.20070747378609324,0.10802884510878992
low_signal_common_sense_stress,stackable_object_placement,support_stability,failure_retrieval_policy,10,0.5,0.06166666666666667,0.025,0.2309649991401745,0.020909340925324236,0.4875,0.2513666666666667,0.43333333333333335,0.45,0.09999999999999999,0.0068478704999999996,0.0,0.2799036475151193,-0.36421183752820924
low_signal_common_sense_stress,stackable_object_placement,support_stability,human_oracle_query_policy,10,0.7833333333333333,0.59,0.35,0.1728870385662477,0.018865353019083892,0.275,0.24931999999999996,0.65,0.23333333333333334,0.06666666666666667,0.047686108000000005,0.43333333333333335,0.1539394857165207,0.18926301297850193
low_signal_common_sense_stress,stackable_object_placement,support_stability,llm_common_sense_replanner,10,0.43333333333333335,0.0,0.0,0.23452920533951274,0.0011096510788948704,0.45,0.2001666666666667,0.41666666666666663,0.5499999999999999,0.11666666666666667,0.0008255069999999998,0.0,0.33033392078862217,-0.534114468507957
low_signal_common_sense_stress,stackable_object_placement,support_stability,model_to_model_deliberation,10,0.3833333333333333,0.0,0.0,0.19260208801931322,0.005091729764155614,0.425,0.25848,0.55,0.36666666666666664,0.09999999999999999,0.0025513740000000003,0.0,0.261394173002931,-0.13241416662788455
low_signal_common_sense_stress,stackable_object_placement,support_stability,no_test_calibrated_affordance,10,0.5,0.0,0.0,0.17175633687435293,0.0,0.45,0.18920000000000003,0.43333333333333335,0.4,0.08333333333333333,0.0027000000000000006,0.0,0.26016430065964985,-0.28941393739853344
low_signal_common_sense_stress,stackable_object_placement,support_stability,oracle_physical_assumption,10,0.9666666666666667,0.8316666666666667,0.5166666666666666,0.09785446609523987,0.08684164717997164,0.15,0.4795933333333333,0.7833333333333333,0.23333333333333334,0.03333333333333333,0.024673985500000002,0.13333333333333333,0.09518911419630252,0.37258803568318094
low_signal_common_sense_stress,stackable_object_placement,support_stability,policy_repair_from_failed_rollouts,10,0.6,0.135,0.0,0.17451785930704838,0.024906405016618064,0.375,0.3015733333333334,0.5333333333333333,0.4333333333333333,0.08333333333333333,0.0086036715,0.0,0.22105562435696685,-0.1965728089207132
low_signal_common_sense_stress,stackable_object_placement,support_stability,risk_bounded_executable_common_sense_tests_v5,10,0.6833333333333333,0.47833333333333333,0.6,0.18440508077271364,0.10427890404240864,0.325,0.4304533333333333,0.6,0.3833333333333333,0.049999999999999996,0.020478384,0.0,0.19257912923814458,-0.0468110095327902
low_signal_common_sense_stress,stackable_object_placement,support_stability,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19467116452970556,0.003470834147652763,0.4625,0.18445333333333333,0.4333333333333333,0.48333333333333334,0.08333333333333333,0.0031009949999999996,0.0,0.28912568382284815,-0.38954427965858246
low_signal_common_sense_stress,stackable_object_placement,support_stability,uncertainty_threshold_probe,10,0.45,0.25166666666666665,0.15833333333333333,0.27666057908877745,0.09171034981887734,0.4625,0.33452,0.4666666666666667,0.36666666666666664,0.11666666666666665,0.028488617999999993,0.0,0.2718063552166584,-0.2666772319561537
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,active_perception_planner,10,0.7333333333333334,0.2683333333333333,0.11666666666666667,0.2370435498372742,0.0543089392534292,0.4125,0.2922,0.5833333333333334,0.21666666666666665,0.11666666666666667,0.01988703,0.0,0.17172748898642265,0.08787803332317752
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,conformal_risk_filter,10,0.26666666666666666,0.36,0.20833333333333334,0.13629764957354076,0.04218085432381343,0.5375,0.2663866666666667,0.7,0.15,0.016666666666666666,0.014108499000000002,0.0,0.13990134961800363,0.40323024727621243
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,direct_vlm_action_policy,10,0.06666666666666667,0.0,0.0,0.08271521523807217,0.0,0.5625,0.09999999999999999,0.35,0.3333333333333333,0.09999999999999999,0.00021600000000000002,0.0,0.2884197989809081,-0.30975497383231954
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,executable_common_sense_tests_v4,10,0.6,0.185,0.31666666666666665,0.19865625174405785,0.07874791084580347,0.425,0.39153333333333334,0.75,0.25,0.08333333333333333,0.01751319,0.0,0.18421607585023247,0.22134366768850858
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,failure_retrieval_policy,10,0.5,0.03666666666666667,0.025,0.23625894171119108,0.01427896816202714,0.5,0.23820000000000002,0.41666666666666663,0.36666666666666664,0.09999999999999999,0.005333724000000001,0.0,0.25224368820761733,-0.27269353009381503
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,human_oracle_query_policy,10,0.7666666666666667,0.6016666666666667,0.3933333333333333,0.19045591002534734,0.017851326515515135,0.3375,0.24931999999999996,0.6166666666666667,0.16666666666666666,0.049999999999999996,0.046142468000000006,0.41666666666666663,0.139984614914681,0.2487450783941442
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,llm_common_sense_replanner,10,0.39999999999999997,0.0,0.0,0.22236107255464047,0.0010538048352092435,0.525,0.2001666666666667,0.45,0.41666666666666663,0.11666666666666667,0.0008255069999999998,0.0,0.2873237094233202,-0.3243591142948271
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,model_to_model_deliberation,10,0.3333333333333333,0.0,0.0,0.2259409127860397,0.004873773140544117,0.4375,0.2561466666666667,0.5833333333333334,0.25,0.08333333333333333,0.0025513740000000003,0.0,0.21878029497096232,0.06586514761459313
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,no_test_calibrated_affordance,10,0.4666666666666667,0.0,0.0,0.19519839462204772,0.0,0.4625,0.18920000000000003,0.45,0.3,0.06666666666666667,0.0027000000000000006,0.0,0.22182075596101455,-0.1125859996366776
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,oracle_physical_assumption,10,0.9666666666666667,0.8049999999999999,0.6333333333333333,0.09785446609523987,0.0709697706984434,0.275,0.4624,0.7833333333333333,0.15,0.03333333333333333,0.023827090000000002,0.13333333333333333,0.08647042502653683,0.46123964958195496
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,policy_repair_from_failed_rollouts,10,0.6,0.12833333333333333,0.025,0.18305202437263904,0.01934486605229812,0.4,0.3014933333333334,0.55,0.39999999999999997,0.08333333333333333,0.007628458500000001,0.0,0.20186240102666847,-0.13010113649471894
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,risk_bounded_executable_common_sense_tests_v5,10,0.6666666666666666,0.43666666666666665,0.5333333333333333,0.19311173195161127,0.08918925340109293,0.3875,0.40753999999999996,0.5833333333333334,0.3333333333333333,0.049999999999999996,0.0189129105,0.0,0.17650319519923455,0.006782048976801071
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19813251419774877,0.0016595175988610533,0.5125,0.18269333333333335,0.44999999999999996,0.4166666666666667,0.06666666666666667,0.0026304975,0.0,0.2566641383512128,-0.27375911449948676
low_signal_common_sense_stress,stackable_object_placement,tool_reach_and_contact,uncertainty_threshold_probe,10,0.43333333333333335,0.215,0.10833333333333334,0.26507371928193557,0.07677313317194837,0.55,0.30024,0.43333333333333335,0.3,0.13333333333333333,0.025443215999999994,0.0,0.2570532189657406,-0.22742995613443248
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,active_perception_planner,10,0.75,0.29333333333333333,0.13333333333333333,0.24834095956008145,0.06056867537953039,0.3125,0.29983333333333334,0.5833333333333334,0.21666666666666665,0.09999999999999999,0.021154938,0.0,0.1690169176245032,0.10547593807666479
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,conformal_risk_filter,10,0.26666666666666666,0.36,0.20833333333333334,0.14100089917904435,0.04275030143859193,0.5625,0.2663866666666667,0.7,0.15,0.016666666666666666,0.014225814000000002,0.0,0.1420233488461234,0.4017622354565325
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07168654328306005,0.0,0.5125,0.09999999999999999,0.3333333333333333,0.35,0.08333333333333333,0.00021600000000000002,0.0,0.2928839946120474,-0.34221600932126145
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,executable_common_sense_tests_v4,10,0.6166666666666667,0.17666666666666667,0.3333333333333333,0.1979777802160736,0.08570214513412334,0.375,0.3898666666666667,0.7333333333333333,0.3,0.08333333333333333,0.018786150000000005,0.0,0.19730940979790446,0.13618797233742494
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,failure_retrieval_policy,10,0.5,0.03666666666666667,0.025,0.23361030590743587,0.016272809833428645,0.4625,0.23936666666666667,0.43333333333333335,0.3833333333333333,0.09999999999999999,0.005882247,0.0,0.2568454534071566,-0.2789826786434957
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,human_oracle_query_policy,10,0.7833333333333333,0.6083333333333333,0.37666666666666665,0.17696902072928644,0.015928323823323605,0.3,0.23837999999999995,0.6166666666666667,0.16666666666666666,0.03333333333333333,0.044096277,0.39999999999999997,0.14001343257160337,0.26605624013366963
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,llm_common_sense_replanner,10,0.41666666666666663,0.0,0.0,0.21995260831652147,0.001062451755682641,0.45,0.2001666666666667,0.43333333333333335,0.4666666666666667,0.09999999999999999,0.000829302,0.0,0.29778885684045947,-0.39015683257937106
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,model_to_model_deliberation,10,0.35,0.0,0.0,0.21095664558683264,0.004914794887263165,0.5125,0.2561466666666667,0.5833333333333334,0.31666666666666665,0.09999999999999999,0.002565564,0.0,0.23624804945410163,-0.02335814677048824
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,no_test_calibrated_affordance,10,0.5,0.0,0.0,0.17418454647091133,0.0,0.45,0.18920000000000003,0.45,0.31666666666666665,0.06666666666666667,0.0027000000000000006,0.0,0.2276182849254872,-0.13618439861213955
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,oracle_physical_assumption,10,0.9666666666666667,0.8266666666666667,0.6166666666666667,0.09785446609523987,0.07559358203395633,0.1875,0.4616866666666667,0.8,0.13333333333333333,0.03333333333333333,0.024166561000000003,0.13333333333333333,0.07647782407587238,0.5122117949017401
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,policy_repair_from_failed_rollouts,10,0.6,0.14333333333333334,0.0,0.17864119520362426,0.021770372894026592,0.3625,0.30153333333333343,0.55,0.41666666666666663,0.08333333333333333,0.00816309,0.0,0.20434891214675927,-0.148953422579966
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,risk_bounded_executable_common_sense_tests_v5,10,0.6833333333333333,0.43666666666666665,0.5833333333333334,0.18770147297480552,0.09023047366143747,0.35,0.40753999999999996,0.5833333333333334,0.3333333333333333,0.049999999999999996,0.019058853,0.0,0.1801275753622381,0.0016467832083294609
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19624646958174188,0.003345028711559485,0.4875,0.18445333333333333,0.44999999999999996,0.43333333333333335,0.06666666666666667,0.00311007,0.0,0.26258194409868546,-0.29760335950961603
low_signal_common_sense_stress,tool_use_reachability,articulation_direction,uncertainty_threshold_probe,10,0.45,0.25666666666666665,0.10833333333333334,0.2799911206867892,0.0824872627208845,0.5,0.32454666666666665,0.45,0.2833333333333333,0.09999999999999999,0.027215562000000006,0.0,0.24499929188971264,-0.1600885310268307
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,active_perception_planner,10,0.7333333333333334,0.2633333333333333,0.13333333333333333,0.23326759050041215,0.0585450464675692,0.3375,0.29118333333333335,0.5666666666666667,0.26666666666666666,0.09999999999999999,0.020576259000000003,0.0,0.18507736642381478,0.01929507575485789
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,conformal_risk_filter,10,0.26666666666666666,0.355,0.20833333333333334,0.1396353271709318,0.04340718313770683,0.4625,0.2663866666666667,0.6666666666666666,0.16666666666666666,0.016666666666666666,0.014225814000000002,0.0,0.15125188416896926,0.34256106084950727
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07154534163871687,0.0,0.6,0.09999999999999999,0.31666666666666665,0.36666666666666664,0.08333333333333333,0.00021600000000000002,0.0,0.3014387575077675,-0.3842537728510218
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,executable_common_sense_tests_v4,10,0.6,0.2,0.35,0.1974196690672724,0.08686320635788378,0.4125,0.3898666666666667,0.7166666666666667,0.31666666666666665,0.08333333333333333,0.018786150000000005,0.0,0.19905189494707828,0.10400308243598674
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,failure_retrieval_policy,10,0.5,0.06166666666666667,0.025,0.23408348352231764,0.02020303889513127,0.4125,0.2513666666666667,0.43333333333333335,0.3833333333333333,0.09999999999999999,0.0069014129999999995,0.0,0.25869841839173024,-0.2806034946852181
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,human_oracle_query_policy,10,0.7833333333333333,0.5916666666666667,0.3933333333333333,0.17812740183394443,0.018363590726549504,0.3375,0.24931999999999996,0.6166666666666667,0.18333333333333332,0.03333333333333333,0.046184048000000005,0.41666666666666663,0.14573759179331627,0.2417506735410569
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,llm_common_sense_replanner,10,0.39999999999999997,0.0,0.0,0.21945048526332792,0.0010631359080977647,0.4625,0.2001666666666667,0.45,0.5166666666666666,0.09999999999999999,0.000829302,0.0,0.30967695306951293,-0.4405496386717619
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,model_to_model_deliberation,10,0.35,0.0,0.0,0.21034493512702573,0.005004036668886591,0.4625,0.2561466666666667,0.5833333333333334,0.3333333333333333,0.09999999999999999,0.002565564,0.0,0.2434694790164884,-0.04777566301261601
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,no_test_calibrated_affordance,10,0.48333333333333334,0.0,0.0,0.17730635246059087,0.0,0.4875,0.18920000000000003,0.43333333333333335,0.35,0.06666666666666667,0.0027000000000000006,0.0,0.2391730478212073,-0.19996551127574186
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,oracle_physical_assumption,10,0.9666666666666667,0.8183333333333334,0.6166666666666667,0.09785446609523987,0.07678341398712983,0.2625,0.4616866666666667,0.7833333333333333,0.19999999999999998,0.03333333333333333,0.024166561000000003,0.13333333333333333,0.09246163730820761,0.40334280190375216
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,policy_repair_from_failed_rollouts,10,0.6,0.14333333333333334,0.0,0.17975511739856698,0.022003786403552557,0.3875,0.30153333333333343,0.55,0.39999999999999997,0.08333333333333333,0.00816309,0.0,0.20505171802336603,-0.12965947416718054
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.4083333333333333,0.55,0.17566003926423768,0.09179997841536708,0.3625,0.40520666666666666,0.5833333333333334,0.3833333333333333,0.049999999999999996,0.019058853,0.0,0.18938691526353119,-0.058274922216056874
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.19696536535986275,0.0034116490807502564,0.5125,0.18445333333333333,0.44999999999999996,0.45,0.08333333333333333,0.00311007,0.0,0.2724700403277389,-0.34034770747135495
low_signal_common_sense_stress,tool_use_reachability,clearance_and_collision,uncertainty_threshold_probe,10,0.45,0.24,0.10833333333333334,0.28084506648344765,0.08375058328155745,0.475,0.32454666666666665,0.45,0.3,0.09999999999999999,0.027215562000000006,0.0,0.2520490521882905,-0.1845148804754881
low_signal_common_sense_stress,tool_use_reachability,containment_or_leakage,active_perception_planner,10,0.7333333333333334,0.2633333333333333,0.13333333333333333,0.2310661670570036,0.060439062626526596,0.3125,0.29983333333333334,0.5833333333333334,0.23333333333333334,0.09999999999999999,0.021154938,0.0,0.17265078200043457,0.08335492150830888
low_signal_common_sense_stress,tool_use_reachability,containment_or_leakage,conformal_risk_filter,10,0.26666666666666666,0.36,0.20833333333333334,0.1410062011030567,0.04257365110832597,0.4875,0.2663866666666667,0.7,0.16666666666666666,0.016666666666666666,0.014225814000000002,0.0,0.14467504908462114,0.3802919894995933
low_signal_common_sense_stress,tool_use_reachability,containment_or_leakage,direct_vlm_action_policy,10,0.08333333333333333,0.0,0.0,0.07171292568564759,0.0,0.575,0.09999999999999999,0.35,0.35,0.08333333333333333,0.00021600000000000002,0.0,0.29089733705094145,-0.32414839686543034
low_signal_common_sense_stress,tool_use_reachability,containment_or_leakage,executable_common_sense_tests_v4,10,0.6,0.17666666666666667,0.3333333333333333,0.19615411348550463,0.08536706123098708,0.375,0.3898666666666667,0.7333333333333333,0.2833333333333333,0.08333333333333333,0.018786150000000005,0.0,0.19381492624828686,0.15823088781783157
low_signal_common_sense_stress,tool_use_reachability,containment_or_leakage,failure_retrieval_policy,10,0.5,0.03666666666666667,0.025,0.23294283175889585,0.01827731526923186,0.4625,0.24053333333333335,0.41666666666666663,0.36666666666666664,0.09999999999999999,0.00639183,0.0,0.25465326592911736,-0.2748836617936596
