method,split,task,assumption,seed,episodes,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,articulation_direction,3,88,0.545455,0.069767,0.200000,0.141216,0.007635,0.556818,0.261364,0.045455,0.001832,0.000000,0.165191
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,articulation_direction,4,88,0.568182,0.083333,0.100000,0.160876,0.004339,0.613636,0.250000,0.079545,0.001047,0.000000,0.158647
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,articulation_direction,5,88,0.568182,0.166667,0.075000,0.170019,0.016386,0.556818,0.272727,0.045455,0.003926,0.000000,0.155591
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,articulation_direction,6,88,0.613636,0.075000,0.104167,0.216543,0.003274,0.681818,0.250000,0.068182,0.000785,0.000000,0.149311
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,0,88,0.511364,0.021277,0.024390,0.110029,0.006557,0.750000,0.261364,0.125000,0.001570,0.000000,0.151725
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,1,88,0.568182,0.083333,0.075000,0.158841,0.010918,0.704545,0.340909,0.136364,0.002618,0.000000,0.172292
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,2,88,0.511364,0.111111,0.162791,0.103262,0.014195,0.693182,0.295455,0.068182,0.003403,0.000000,0.160090
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,3,88,0.602273,0.142857,0.205128,0.195775,0.012003,0.715909,0.215909,0.079545,0.002879,0.000000,0.140566
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,4,88,0.625000,0.138889,0.134615,0.220202,0.009842,0.727273,0.295455,0.056818,0.002356,0.000000,0.155305
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,5,88,0.454545,0.051724,0.133333,0.056536,0.007646,0.613636,0.261364,0.090909,0.001832,0.000000,0.162667
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,clearance_and_collision,6,88,0.522727,0.111111,0.069767,0.120277,0.007667,0.727273,0.352273,0.045455,0.001832,0.000000,0.163168
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,0,88,0.454545,0.086957,0.166667,0.047067,0.006590,0.636364,0.227273,0.068182,0.001570,0.000000,0.158920
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,1,88,0.681818,0.088889,0.093023,0.288016,0.002187,0.772727,0.295455,0.090909,0.000523,0.000000,0.152602
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,2,88,0.545455,0.088889,0.139535,0.143783,0.007689,0.704545,0.181818,0.056818,0.001832,0.000000,0.134882
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,3,88,0.534091,0.021277,0.097561,0.129864,0.004434,0.647727,0.329545,0.079545,0.001047,0.000000,0.175449
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,4,88,0.511364,0.173913,0.142857,0.109268,0.009891,0.636364,0.261364,0.068182,0.002356,0.000000,0.157284
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,5,88,0.511364,0.133333,0.069767,0.110019,0.008769,0.636364,0.272727,0.045455,0.002094,0.000000,0.156490
sequential_3d_affordance_reasoner,nominal_household,container_liquid_transfer,mass_or_inertia,6,88,0.545455,0.086957,0.047619,0.150000,0.006633,0.568182,0.295455,0.068182,0.001570,0.000000,0.168780
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,0,88,0.465909,0.051282,0.000000,0.051445,0.008630,0.693182,0.170455,0.034091,0.002061,0.000000,0.109903
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,1,88,0.590909,0.145833,0.175000,0.183819,0.017191,0.715909,0.215909,0.034091,0.004122,0.000000,0.111374
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,2,88,0.590909,0.071429,0.130435,0.188211,0.006481,0.715909,0.181818,0.090909,0.001546,0.000000,0.122607
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,3,88,0.568182,0.069767,0.022222,0.171975,0.004330,0.693182,0.272727,0.045455,0.001030,0.000000,0.130535
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,4,88,0.556818,0.048780,0.127660,0.156085,0.007558,0.636364,0.204545,0.022727,0.001803,0.000000,0.125627
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,5,88,0.602273,0.073171,0.127660,0.201755,0.010716,0.670455,0.284091,0.068182,0.002576,0.000000,0.137859
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,support_stability,6,88,0.568182,0.075000,0.041667,0.165288,0.005394,0.738636,0.306818,0.056818,0.001288,0.000000,0.133815
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,0,88,0.443182,0.069767,0.066667,0.039294,0.004299,0.772727,0.295455,0.079545,0.001030,0.000000,0.137563
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,1,88,0.534091,0.086957,0.000000,0.122267,0.005359,0.738636,0.159091,0.045455,0.001288,0.000000,0.105349
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,2,88,0.500000,0.071429,0.108696,0.085240,0.008608,0.704545,0.295455,0.034091,0.002061,0.000000,0.133239
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,3,88,0.625000,0.094340,0.171429,0.217790,0.009687,0.670455,0.250000,0.113636,0.002319,0.000000,0.140990
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,4,88,0.613636,0.142857,0.239130,0.210350,0.010800,0.727273,0.204545,0.022727,0.002576,0.000000,0.116737
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,5,88,0.511364,0.140000,0.078947,0.107594,0.008593,0.750000,0.238636,0.045455,0.002061,0.000000,0.119243
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,containment_or_leakage,6,88,0.545455,0.075000,0.104167,0.137932,0.005383,0.704545,0.250000,0.056818,0.001288,0.000000,0.128031
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,0,88,0.568182,0.078947,0.200000,0.176047,0.009712,0.681818,0.238636,0.056818,0.002319,0.000000,0.138348
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,1,88,0.556818,0.159091,0.045455,0.162104,0.005419,0.772727,0.272727,0.034091,0.001288,0.000000,0.120254
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,2,88,0.556818,0.125000,0.104167,0.152097,0.005406,0.761364,0.147727,0.011364,0.001288,0.000000,0.099650
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,3,88,0.500000,0.048780,0.042553,0.090916,0.009747,0.670455,0.238636,0.079545,0.002319,0.000000,0.133046
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,4,88,0.579545,0.109091,0.151515,0.185191,0.011873,0.727273,0.204545,0.022727,0.002834,0.000000,0.118891
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,5,88,0.500000,0.128205,0.081633,0.084340,0.007563,0.693182,0.238636,0.045455,0.001803,0.000000,0.126438
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,rigidity_or_deformation,6,88,0.500000,0.045455,0.045455,0.099427,0.005402,0.522727,0.295455,0.090909,0.001288,0.000000,0.156706
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,0,88,0.522727,0.051282,0.020408,0.112370,0.006696,0.704545,0.215909,0.034091,0.001546,0.000000,0.129544
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,1,88,0.590909,0.195122,0.127660,0.176295,0.010038,0.670455,0.295455,0.022727,0.002319,0.000000,0.142720
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,2,88,0.534091,0.047619,0.108696,0.113528,0.004484,0.659091,0.272727,0.045455,0.001030,0.000000,0.150519
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,3,88,0.590909,0.061224,0.153846,0.175516,0.005566,0.613636,0.204545,0.045455,0.001288,0.000000,0.137167
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,4,88,0.556818,0.060000,0.131579,0.151867,0.008975,0.602273,0.261364,0.113636,0.002061,0.000000,0.160917
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,5,88,0.568182,0.155172,0.000000,0.160585,0.010052,0.579545,0.215909,0.102273,0.002319,0.000000,0.142604
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,tool_reach_and_contact,6,88,0.590909,0.019608,0.135135,0.179701,0.005598,0.681818,0.261364,0.022727,0.001288,0.000000,0.138907
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,0,88,0.511364,0.054054,0.098039,0.107420,0.008583,0.715909,0.215909,0.034091,0.002061,0.000000,0.120006
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,1,88,0.545455,0.083333,0.100000,0.148020,0.008551,0.602273,0.295455,0.113636,0.002061,0.000000,0.155447
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,2,88,0.670455,0.111111,0.069767,0.267634,0.015097,0.750000,0.238636,0.000000,0.003607,0.000000,0.108381
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,3,88,0.602273,0.066667,0.046512,0.193486,0.007536,0.784091,0.250000,0.068182,0.001803,0.000000,0.121126
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,4,88,0.477273,0.095238,0.065217,0.078689,0.011813,0.704545,0.170455,0.034091,0.002834,0.000000,0.108864
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,5,88,0.602273,0.081633,0.205128,0.193556,0.004290,0.659091,0.204545,0.056818,0.001030,0.000000,0.127912
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,articulation_direction,6,88,0.579545,0.025641,0.102041,0.179479,0.007544,0.681818,0.238636,0.068182,0.001803,0.000000,0.133284
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,0,88,0.431818,0.125000,0.104167,0.025588,0.008613,0.625000,0.261364,0.045455,0.002061,0.000000,0.137036
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,1,88,0.647727,0.184211,0.140000,0.238504,0.008636,0.738636,0.272727,0.034091,0.002061,0.000000,0.123160
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,2,88,0.534091,0.044444,0.046512,0.129683,0.007521,0.704545,0.261364,0.079545,0.001803,0.000000,0.130465
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,3,88,0.568182,0.116279,0.088889,0.166700,0.005400,0.727273,0.193182,0.000000,0.001288,0.000000,0.107344
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,4,88,0.534091,0.111111,0.069767,0.129875,0.004317,0.693182,0.306818,0.045455,0.001030,0.000000,0.140680
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,5,88,0.613636,0.062500,0.150000,0.207776,0.007559,0.727273,0.272727,0.045455,0.001803,0.000000,0.127233
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,clearance_and_collision,6,88,0.511364,0.069767,0.066667,0.097031,0.007584,0.761364,0.250000,0.068182,0.001803,0.000000,0.129002
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,0,88,0.568182,0.125000,0.125000,0.168172,0.010778,0.625000,0.261364,0.022727,0.002576,0.000000,0.131314
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,1,88,0.545455,0.111111,0.069767,0.146657,0.012930,0.715909,0.284091,0.056818,0.003092,0.000000,0.135477
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,2,88,0.556818,0.083333,0.125000,0.156826,0.007546,0.681818,0.272727,0.079545,0.001803,0.000000,0.140662
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,3,88,0.590909,0.024390,0.148936,0.185172,0.010755,0.704545,0.238636,0.090909,0.002576,0.000000,0.138005
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,4,88,0.465909,0.045455,0.068182,0.059254,0.001089,0.750000,0.250000,0.056818,0.000258,0.000000,0.128160
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,5,88,0.590909,0.058824,0.081081,0.190087,0.012955,0.659091,0.170455,0.068182,0.003092,0.000000,0.118012
sequential_3d_affordance_reasoner,nominal_household,tool_use_reachability,mass_or_inertia,6,88,0.545455,0.102564,0.102041,0.132511,0.009687,0.772727,0.272727,0.056818,0.002319,0.000000,0.129046
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,0,88,0.556818,0.073171,0.085106,0.149049,0.007561,0.738636,0.261364,0.034091,0.001731,0.000000,0.121198
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,1,88,0.579545,0.042553,0.048780,0.170149,0.005393,0.693182,0.250000,0.056818,0.001237,0.000000,0.122351
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,2,88,0.511364,0.023256,0.133333,0.096061,0.008614,0.681818,0.261364,0.045455,0.001978,0.000000,0.127868
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,3,88,0.522727,0.050000,0.083333,0.111380,0.006475,0.715909,0.284091,0.102273,0.001484,0.000000,0.135843
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,4,88,0.545455,0.096154,0.083333,0.140434,0.006443,0.727273,0.204545,0.068182,0.001484,0.000000,0.113365
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,5,88,0.522727,0.175000,0.125000,0.122618,0.008674,0.681818,0.215909,0.034091,0.001978,0.000000,0.118298
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,support_stability,6,88,0.545455,0.187500,0.050000,0.137547,0.009662,0.738636,0.250000,0.068182,0.002226,0.000000,0.118523
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,0,88,0.545455,0.057692,0.027778,0.139686,0.008703,0.727273,0.272727,0.045455,0.001978,0.000000,0.121631
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,1,88,0.613636,0.025641,0.122449,0.207750,0.008691,0.659091,0.193182,0.011364,0.001978,0.000000,0.111649
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,2,88,0.545455,0.088889,0.116279,0.138945,0.009698,0.715909,0.318182,0.045455,0.002226,0.000000,0.134658
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,3,88,0.420455,0.066667,0.046512,0.016223,0.007571,0.715909,0.295455,0.034091,0.001731,0.000000,0.128820
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,4,88,0.670455,0.111111,0.069767,0.270084,0.010808,0.704545,0.250000,0.045455,0.002473,0.000000,0.115009
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,5,88,0.534091,0.069767,0.088889,0.131157,0.010810,0.693182,0.204545,0.034091,0.002473,0.000000,0.114467
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,containment_or_leakage,6,88,0.568182,0.127660,0.073171,0.162364,0.009772,0.681818,0.340909,0.034091,0.002226,0.000000,0.134350
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,rigidity_or_deformation,0,88,0.579545,0.204082,0.128205,0.167832,0.008671,0.659091,0.295455,0.056818,0.001978,0.000000,0.134621
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,rigidity_or_deformation,1,88,0.534091,0.063830,0.121951,0.137717,0.008670,0.750000,0.261364,0.056818,0.001978,0.000000,0.125051
sequential_3d_affordance_reasoner,nominal_household,door_drawer_opening,rigidity_or_deformation,2,88,0.488636,0.000000,0.162162,0.075450,0.006463,0.681818,0.318182,0.056818,0.001484,0.000000,0.145039
