stress_level,method,task,assumption,seed,task_success,unsafe_affordance_rejection_recall,physical_violation_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
0.8,oracle_physical_assumption,door_drawer_opening,mass_or_inertia,3,0.846154,0.789474,0.192308,0.012898,0.096154,0.086917
0.8,oracle_physical_assumption,door_drawer_opening,mass_or_inertia,4,0.826923,0.939394,0.326923,0.010050,0.038462,0.102875
0.8,oracle_physical_assumption,door_drawer_opening,mass_or_inertia,5,0.826923,0.891892,0.173077,0.009967,0.057692,0.075150
0.8,oracle_physical_assumption,door_drawer_opening,mass_or_inertia,6,0.826923,0.769231,0.269231,0.012278,0.096154,0.097414
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,0,0.788462,0.904762,0.230769,0.010311,0.057692,0.104780
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,1,0.750000,0.870968,0.173077,0.012925,0.096154,0.121682
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,2,0.634615,0.800000,0.192308,0.009376,0.057692,0.121757
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,3,0.807692,0.790698,0.288462,0.017409,0.134615,0.116314
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,4,0.673077,0.866667,0.211538,0.013860,0.096154,0.136320
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,5,0.846154,0.904762,0.269231,0.011557,0.057692,0.101363
0.8,oracle_physical_assumption,cluttered_navigation_clearance,support_stability,6,0.846154,0.925000,0.230769,0.009255,0.019231,0.094418
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,0,0.903846,0.846154,0.288462,0.019184,0.153846,0.096564
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,1,0.807692,0.894737,0.173077,0.013860,0.096154,0.093057
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,2,0.788462,0.897436,0.230769,0.011462,0.076923,0.110757
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,3,0.711538,0.925000,0.346154,0.009687,0.057692,0.116240
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,4,0.769231,0.925000,0.192308,0.015946,0.115385,0.085836
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,5,0.769231,0.842105,0.173077,0.008536,0.038462,0.098283
0.8,oracle_physical_assumption,cluttered_navigation_clearance,containment_or_leakage,6,0.807692,0.945946,0.288462,0.009471,0.038462,0.114937
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,0,0.769231,0.833333,0.307692,0.008536,0.038462,0.133389
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,1,0.807692,0.868421,0.230769,0.009159,0.038462,0.113891
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,2,0.730769,0.971429,0.230769,0.009999,0.057692,0.119367
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,3,0.769231,0.825000,0.250000,0.015539,0.134615,0.097889
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,4,0.826923,0.846154,0.211538,0.007289,0.038462,0.101895
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,5,0.788462,0.833333,0.250000,0.011366,0.096154,0.117519
0.8,oracle_physical_assumption,cluttered_navigation_clearance,rigidity_or_deformation,6,0.769231,0.837209,0.230769,0.005610,0.000000,0.101098
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,0,0.730769,0.875000,0.384615,0.009376,0.057692,0.147938
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,1,0.807692,0.894737,0.307692,0.019591,0.134615,0.111567
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,2,0.846154,0.868421,0.269231,0.011773,0.076923,0.107422
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,3,0.826923,0.800000,0.288462,0.008224,0.038462,0.111349
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,4,0.846154,0.942857,0.326923,0.013548,0.096154,0.117165
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,5,0.692308,0.805556,0.365385,0.011246,0.057692,0.148833
0.8,oracle_physical_assumption,cluttered_navigation_clearance,tool_reach_and_contact,6,0.730769,0.837838,0.346154,0.008631,0.019231,0.139803
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,0,0.730769,0.885714,0.269231,0.008224,0.038462,0.125961
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,1,0.865385,0.833333,0.250000,0.008536,0.038462,0.120097
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,2,0.807692,0.825000,0.173077,0.011990,0.096154,0.098312
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,3,0.807692,0.897436,0.288462,0.013020,0.076923,0.102142
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,4,0.788462,0.882353,0.173077,0.011150,0.076923,0.101765
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,5,0.865385,0.902439,0.250000,0.016881,0.115385,0.090730
0.8,oracle_physical_assumption,cluttered_navigation_clearance,articulation_direction,6,0.750000,0.947368,0.288462,0.013860,0.096154,0.130725
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,0,0.846154,0.851064,0.307692,0.013643,0.076923,0.105033
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,1,0.826923,0.822222,0.384615,0.009064,0.057692,0.119364
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,2,0.692308,0.875000,0.230769,0.011557,0.057692,0.118265
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,3,0.846154,0.916667,0.211538,0.010934,0.057692,0.078835
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,4,0.884615,0.886364,0.288462,0.015418,0.096154,0.103924
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,5,0.769231,0.866667,0.288462,0.011773,0.076923,0.109053
0.8,oracle_physical_assumption,cluttered_navigation_clearance,clearance_and_collision,6,0.807692,0.916667,0.269231,0.017816,0.115385,0.082535
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,0,0.711538,0.875000,0.269231,0.011029,0.038462,0.129440
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,1,0.826923,0.833333,0.269231,0.011557,0.057692,0.128792
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,2,0.865385,0.883721,0.153846,0.013236,0.096154,0.074727
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,3,0.788462,0.970588,0.192308,0.019591,0.134615,0.098915
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,4,0.750000,0.780488,0.288462,0.009999,0.057692,0.126206
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,5,0.826923,0.902439,0.326923,0.010094,0.038462,0.121530
0.8,oracle_physical_assumption,cluttered_navigation_clearance,mass_or_inertia,6,0.769231,0.813953,0.192308,0.010311,0.057692,0.093685
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,0,0.480769,0.000000,0.461538,0.000000,0.000000,0.337500
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,1,0.346154,0.024390,0.442308,0.000472,0.000000,0.337366
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,2,0.365385,0.000000,0.423077,0.001416,0.000000,0.323766
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,3,0.365385,0.000000,0.500000,0.000472,0.000000,0.344434
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,4,0.346154,0.021739,0.403846,0.000944,0.000000,0.329304
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,5,0.423077,0.000000,0.365385,0.000000,0.000000,0.318533
1.0,llm_common_sense_replanner,stackable_object_placement,support_stability,6,0.461538,0.025000,0.480769,0.000472,0.000000,0.329689
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,0,0.403846,0.000000,0.384615,0.001889,0.000000,0.295894
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,1,0.403846,0.000000,0.365385,0.000000,0.000000,0.298093
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,2,0.442308,0.027027,0.384615,0.000472,0.000000,0.280176
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,3,0.500000,0.000000,0.288462,0.001416,0.000000,0.276211
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,4,0.461538,0.000000,0.307692,0.000000,0.000000,0.288594
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,5,0.442308,0.000000,0.346154,0.000472,0.000000,0.289800
1.0,llm_common_sense_replanner,stackable_object_placement,containment_or_leakage,6,0.423077,0.000000,0.326923,0.000944,0.000000,0.284946
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,0,0.519231,0.030303,0.384615,0.000000,0.000000,0.290357
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,1,0.423077,0.000000,0.596154,0.001416,0.000000,0.343261
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,2,0.346154,0.000000,0.346154,0.000472,0.000000,0.289544
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,3,0.403846,0.000000,0.365385,0.000000,0.000000,0.301290
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,4,0.423077,0.000000,0.365385,0.000472,0.000000,0.297264
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,5,0.480769,0.000000,0.365385,0.000944,0.000000,0.301486
1.0,llm_common_sense_replanner,stackable_object_placement,rigidity_or_deformation,6,0.423077,0.000000,0.346154,0.000000,0.000000,0.284337
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,0,0.500000,0.000000,0.269231,0.000944,0.000000,0.260071
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,1,0.403846,0.026316,0.403846,0.002361,0.000000,0.299120
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,2,0.442308,0.000000,0.365385,0.000472,0.000000,0.291892
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,3,0.403846,0.025000,0.423077,0.000472,0.000000,0.295637
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,4,0.250000,0.000000,0.403846,0.000000,0.000000,0.320221
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,5,0.326923,0.000000,0.307692,0.001416,0.000000,0.293560
1.0,llm_common_sense_replanner,stackable_object_placement,tool_reach_and_contact,6,0.365385,0.000000,0.500000,0.000000,0.000000,0.323686
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,0,0.307692,0.000000,0.269231,0.000944,0.000000,0.283112
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,1,0.346154,0.028571,0.423077,0.000944,0.000000,0.306166
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,2,0.365385,0.000000,0.288462,0.000944,0.000000,0.277880
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,3,0.384615,0.000000,0.403846,0.001416,0.000000,0.292018
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,4,0.442308,0.000000,0.288462,0.000472,0.000000,0.287991
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,5,0.423077,0.000000,0.403846,0.000472,0.000000,0.295215
1.0,llm_common_sense_replanner,stackable_object_placement,articulation_direction,6,0.519231,0.033333,0.230769,0.001416,0.000000,0.254416
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,0,0.403846,0.032258,0.365385,0.000472,0.000000,0.305848
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,1,0.442308,0.057143,0.384615,0.001416,0.000000,0.291667
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,2,0.519231,0.000000,0.211538,0.001889,0.000000,0.262957
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,3,0.365385,0.000000,0.307692,0.000000,0.000000,0.280941
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,4,0.538462,0.026316,0.269231,0.001416,0.000000,0.268603
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,5,0.326923,0.000000,0.423077,0.000000,0.000000,0.311742
1.0,llm_common_sense_replanner,stackable_object_placement,clearance_and_collision,6,0.403846,0.057143,0.307692,0.001416,0.000000,0.285104
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,0,0.307692,0.000000,0.500000,0.001416,0.000000,0.331489
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,1,0.365385,0.028571,0.346154,0.001416,0.000000,0.304755
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,2,0.346154,0.000000,0.346154,0.000472,0.000000,0.304172
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,3,0.423077,0.000000,0.230769,0.003305,0.000000,0.273724
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,4,0.461538,0.023256,0.346154,0.000472,0.000000,0.291034
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,5,0.326923,0.000000,0.384615,0.000944,0.000000,0.311664
1.0,llm_common_sense_replanner,stackable_object_placement,mass_or_inertia,6,0.423077,0.000000,0.442308,0.001416,0.000000,0.321006
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,0,0.519231,0.023256,0.269231,0.000483,0.000000,0.294326
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,1,0.403846,0.000000,0.326923,0.001448,0.000000,0.313743
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,2,0.230769,0.028571,0.307692,0.000965,0.000000,0.316180
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,3,0.461538,0.047619,0.365385,0.001448,0.000000,0.314867
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,4,0.326923,0.000000,0.307692,0.000483,0.000000,0.322153
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,5,0.307692,0.000000,0.346154,0.001930,0.000000,0.325942
1.0,llm_common_sense_replanner,container_liquid_transfer,support_stability,6,0.403846,0.000000,0.403846,0.000483,0.000000,0.317909
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,0,0.384615,0.111111,0.365385,0.001448,0.000000,0.331340
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,1,0.346154,0.023256,0.500000,0.000965,0.000000,0.372246
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,2,0.365385,0.000000,0.442308,0.000965,0.000000,0.361212
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,3,0.461538,0.020000,0.480769,0.001448,0.000000,0.354572
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,4,0.326923,0.000000,0.596154,0.000000,0.000000,0.399023
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,5,0.307692,0.023256,0.442308,0.000965,0.000000,0.368721
1.0,llm_common_sense_replanner,container_liquid_transfer,containment_or_leakage,6,0.288462,0.020833,0.461538,0.000965,0.000000,0.377674
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,0,0.384615,0.000000,0.403846,0.001448,0.000000,0.322839
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,1,0.326923,0.000000,0.442308,0.000483,0.000000,0.341241
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,2,0.288462,0.022727,0.326923,0.001448,0.000000,0.323642
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,3,0.442308,0.000000,0.326923,0.001930,0.000000,0.291816
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,4,0.403846,0.000000,0.384615,0.001448,0.000000,0.325633
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,5,0.403846,0.000000,0.423077,0.000965,0.000000,0.338133
1.0,llm_common_sense_replanner,container_liquid_transfer,rigidity_or_deformation,6,0.461538,0.000000,0.403846,0.000000,0.000000,0.315896
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,0,0.365385,0.000000,0.307692,0.000965,0.000000,0.305483
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,1,0.365385,0.000000,0.403846,0.000483,0.000000,0.335032
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,2,0.384615,0.000000,0.346154,0.000000,0.000000,0.310234
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,3,0.423077,0.000000,0.384615,0.000965,0.000000,0.334559
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,4,0.403846,0.025641,0.423077,0.000965,0.000000,0.331773
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,5,0.403846,0.000000,0.423077,0.000965,0.000000,0.328331
1.0,llm_common_sense_replanner,container_liquid_transfer,tool_reach_and_contact,6,0.403846,0.025641,0.423077,0.000965,0.000000,0.329781
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,0,0.365385,0.000000,0.423077,0.000965,0.000000,0.327418
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,1,0.384615,0.000000,0.461538,0.000000,0.000000,0.333516
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,2,0.346154,0.000000,0.384615,0.000483,0.000000,0.331128
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,3,0.384615,0.000000,0.423077,0.000965,0.000000,0.338714
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,4,0.365385,0.024390,0.480769,0.000483,0.000000,0.344496
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,5,0.442308,0.000000,0.423077,0.000965,0.000000,0.319406
1.0,llm_common_sense_replanner,container_liquid_transfer,articulation_direction,6,0.365385,0.000000,0.288462,0.000483,0.000000,0.299090
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,0,0.538462,0.023810,0.288462,0.000000,0.000000,0.294172
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,1,0.423077,0.023810,0.384615,0.000965,0.000000,0.311876
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,2,0.326923,0.000000,0.346154,0.000483,0.000000,0.316603
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,3,0.365385,0.000000,0.461538,0.001930,0.000000,0.331947
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,4,0.384615,0.000000,0.288462,0.000965,0.000000,0.299216
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,5,0.346154,0.027778,0.403846,0.000000,0.000000,0.324751
1.0,llm_common_sense_replanner,container_liquid_transfer,clearance_and_collision,6,0.346154,0.028571,0.346154,0.001930,0.000000,0.313473
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,0,0.211538,0.025641,0.423077,0.000965,0.000000,0.356351
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,1,0.288462,0.024390,0.288462,0.000965,0.000000,0.330455
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,2,0.423077,0.065217,0.519231,0.000483,0.000000,0.357032
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,3,0.288462,0.000000,0.423077,0.001448,0.000000,0.341112
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,4,0.346154,0.022727,0.500000,0.000965,0.000000,0.360149
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,5,0.365385,0.000000,0.480769,0.000483,0.000000,0.347251
1.0,llm_common_sense_replanner,container_liquid_transfer,mass_or_inertia,6,0.365385,0.051282,0.288462,0.000965,0.000000,0.311974
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,0,0.442308,0.030303,0.288462,0.001430,0.000000,0.300832
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,1,0.634615,0.000000,0.326923,0.000477,0.000000,0.267313
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,2,0.307692,0.000000,0.461538,0.001430,0.000000,0.329289
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,3,0.307692,0.000000,0.346154,0.000953,0.000000,0.301900
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,4,0.423077,0.027778,0.346154,0.001907,0.000000,0.283444
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,5,0.423077,0.000000,0.403846,0.002860,0.000000,0.302769
1.0,llm_common_sense_replanner,tool_use_reachability,support_stability,6,0.442308,0.028571,0.461538,0.000477,0.000000,0.309396
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,0,0.346154,0.000000,0.384615,0.000000,0.000000,0.290770
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,1,0.384615,0.000000,0.346154,0.000477,0.000000,0.299186
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,2,0.423077,0.027027,0.326923,0.000000,0.000000,0.290233
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,3,0.442308,0.000000,0.250000,0.000477,0.000000,0.284420
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,4,0.384615,0.000000,0.423077,0.000477,0.000000,0.304100
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,5,0.326923,0.000000,0.288462,0.002383,0.000000,0.284549
1.0,llm_common_sense_replanner,tool_use_reachability,containment_or_leakage,6,0.461538,0.000000,0.384615,0.000953,0.000000,0.298869
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,0,0.596154,0.024390,0.423077,0.001430,0.000000,0.309495
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,1,0.461538,0.024390,0.326923,0.000953,0.000000,0.284784
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,2,0.288462,0.027027,0.480769,0.001907,0.000000,0.326115
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,3,0.403846,0.000000,0.403846,0.000953,0.000000,0.313324
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,4,0.423077,0.000000,0.461538,0.000953,0.000000,0.312763
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,5,0.346154,0.023810,0.403846,0.001430,0.000000,0.314648
1.0,llm_common_sense_replanner,tool_use_reachability,rigidity_or_deformation,6,0.326923,0.022222,0.423077,0.000000,0.000000,0.326017
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,0,0.423077,0.023256,0.346154,0.000477,0.000000,0.312072
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,1,0.403846,0.021739,0.480769,0.000000,0.000000,0.329864
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,2,0.365385,0.055556,0.250000,0.001907,0.000000,0.283723
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,3,0.365385,0.044444,0.557692,0.000477,0.000000,0.342505
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,4,0.346154,0.021277,0.461538,0.000953,0.000000,0.340647
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,5,0.384615,0.000000,0.423077,0.000000,0.000000,0.330678
1.0,llm_common_sense_replanner,tool_use_reachability,tool_reach_and_contact,6,0.423077,0.023810,0.403846,0.000477,0.000000,0.325275
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,0,0.403846,0.000000,0.326923,0.000000,0.000000,0.280002
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,1,0.403846,0.000000,0.403846,0.000953,0.000000,0.299391
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,2,0.480769,0.000000,0.326923,0.000477,0.000000,0.273380
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,3,0.538462,0.000000,0.250000,0.000477,0.000000,0.258644
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,4,0.519231,0.000000,0.269231,0.001907,0.000000,0.264876
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,5,0.365385,0.000000,0.326923,0.000953,0.000000,0.295875
1.0,llm_common_sense_replanner,tool_use_reachability,articulation_direction,6,0.423077,0.000000,0.346154,0.000477,0.000000,0.295613
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,0,0.442308,0.025641,0.346154,0.000953,0.000000,0.287989
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,1,0.423077,0.000000,0.403846,0.000477,0.000000,0.322341
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,2,0.326923,0.000000,0.307692,0.000000,0.000000,0.299204
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,3,0.461538,0.000000,0.326923,0.000477,0.000000,0.285630
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,4,0.461538,0.026316,0.365385,0.000953,0.000000,0.294958
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,5,0.326923,0.000000,0.403846,0.000953,0.000000,0.308202
1.0,llm_common_sense_replanner,tool_use_reachability,clearance_and_collision,6,0.557692,0.000000,0.384615,0.000000,0.000000,0.286732
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,0,0.384615,0.000000,0.538462,0.000000,0.000000,0.346740
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,1,0.384615,0.000000,0.384615,0.000477,0.000000,0.304639
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,2,0.461538,0.047619,0.365385,0.001907,0.000000,0.283568
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,3,0.365385,0.027027,0.384615,0.000953,0.000000,0.296042
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,4,0.461538,0.000000,0.365385,0.000000,0.000000,0.295848
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,5,0.384615,0.027778,0.442308,0.000000,0.000000,0.313221
1.0,llm_common_sense_replanner,tool_use_reachability,mass_or_inertia,6,0.403846,0.000000,0.365385,0.000000,0.000000,0.306471
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,0,0.403846,0.000000,0.307692,0.001385,0.000000,0.271296
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,1,0.480769,0.060606,0.288462,0.000462,0.000000,0.257657
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,2,0.538462,0.000000,0.326923,0.000923,0.000000,0.263431
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,3,0.423077,0.026316,0.326923,0.000923,0.000000,0.270555
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,4,0.365385,0.027027,0.461538,0.000923,0.000000,0.300306
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,5,0.384615,0.000000,0.384615,0.000000,0.000000,0.287083
1.0,llm_common_sense_replanner,door_drawer_opening,support_stability,6,0.384615,0.027778,0.326923,0.000923,0.000000,0.273814
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,0,0.461538,0.000000,0.288462,0.000462,0.000000,0.267243
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,1,0.519231,0.031250,0.326923,0.001385,0.000000,0.261585
